ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ce81c7070bc10673bea003de422280f4	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
4d1dd8f158ffda2eaec07ea131ef1a3f	Fungi	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 Lipomycetaceae	 Myxozyma	 Myxozyma_sp
fb04f2643d46943f67276c41c1a3dd20	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
7ee6a7d379552bea0019ed8b052f11a3	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_bicolor
a271b6a5c22304804f678f0d30dc327e	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
a658369dbe7af78f2cfc439d9a4db91b	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
10ec8d4257963f1e75acc9a24fbd0f7c	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
a2db298fc50138fa238a5f94beb9bc9a	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_macrocystis
c0f0c723d288dcffd6e0bd4b75ee6e16	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Glutinomyces	 Glutinomyces_sp
cc693504edc0ca91d8e74e7cd2f50ce5	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
c77017a235119a200820aab6d81fbfe5	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
fadbda0ff45edbea5adb1531bb5c8bff	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_alpina
d50274512725b497399fefb06eb818d4	Fungi	 Ascomycota					
2b985566c29bee5bbfbbb836c60c96b4	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
68650d5791cb385f2ffda28da1652571	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscyphaceae_gen_Incertae_sedis	 Hyaloscyphaceae_sp
a4b67d840049ae314fb7fea04949402f	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Teratosphaeriaceae	 Bryochiton	 Bryochiton_sp
fa0301bead5f9ac2a5825b335aef9497	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
6b99bea1364df2e7ebf5c36cb79186f9	Fungi	 Ascomycota					
2c6b48f79dcc2e5b61efb731e0a2b9b5	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	
11cfae606abbe3454e4fe651832c94af	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
77bd93d9dd9fbc7177a79576e2540551	Fungi	 Ascomycota	 Sordariomycetes	 Amphisphaeriales	 Amphisphaeriales_fam_Incertae_sedis	 Amphisphaeriales_gen_Incertae_sedis	 Amphisphaeriales_sp
e104eaf5193212d64294b2cb6e76200d	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Lentitheciaceae	 Pleurophoma	 Pleurophoma_italica
9741948f7fda7a7ec98c2704cb6a8c58	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
393ef6d2012dc734246ce2263459d6fd	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
a4a70b0fcd2506f54454ef67a19bd944	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Lachnellula	 Lachnellula_sp
d433317a3b9e17ff2a5a2f29eb71957d	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Meliniomyces	 Meliniomyces_sp
939099073d5dc4d38dea1303420fd2a7	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Meliniomyces	 Meliniomyces_sp
62bf0f9836035b8a0abee846144850a6	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Bulleribasidiaceae	 Vishniacozyma	 Vishniacozyma_victoriae
57ac1d3a662287e643154fbc086a66e4	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
a7767f67262a69819773b2f8e31cfd98	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Herpotrichiellaceae_gen_Incertae_sedis	 Herpotrichiellaceae_sp
5677149710b73d137f31c8207d3b7e66	Fungi	 Ascomycota	 Archaeorhizomycetes	 Archaeorhizomycetales	 Archaeorhizomycetaceae	 Archaeorhizomyces	 Archaeorhizomyces_sp
74a50fb93cd3b066ab1b709dd12e54f4	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
a8804b0c711b10471db52973adef4c43	Fungi	 Ascomycota	 Orbiliomycetes	 Orbiliales	 Orbiliales_fam_Incertae_sedis	 Orbiliales_gen_Incertae_sedis	 Orbiliales_sp
35e88c87ce458cdfb8315179744ce054	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_sp
80ba54653a2b14d60403ca519033708e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
a1defc690964ae6cee1d9a236ee46b93	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
7fa19ab7834202442fb980b2b0e618b7	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Serendipitaceae	 Serendipita	 Serendipita_sp
8380d986d99ff4b22c0b9ff67fd2ca58	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Ramariopsis	 Ramariopsis_sp
7c2041718681e4ebf275e30a7c7b70c2	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Atheliaceae	 Athelia	 Athelia_sp
815e4452237f75b05ec4fb0afe5b29b3	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymosphaeriaceae	 Paraphaeosphaeria	
715fa857913e53c9d20081851540eddb	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
cb4fa1b3cb287bc7125c857ac44cb560	Fungi	 Ascomycota	 Sareomycetes	 Sareales	 Sareaceae	 Sarea	 Sarea_resinae
82e8b14f7282cce0c195b0ba10df35fd	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
637262254590f37f1875aec579a60bc5	Fungi	 Basidiomycota	 Agaricomycetes				
05a2e05b7549f63d08a9919c028b3a29	Fungi	 Mucoromycota	 Mucoromycetes	 Mucorales	 Mucoraceae	 Thamnidium	 Thamnidium_elegans
61080b53d3ad156d248f5a7cc7fe5d62	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
954239b8cea89e7f7f4b064fd6c329b1	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
124c0682e23e140ad0464e65fe02f55f	Fungi	 Basidiomycota	 Agaricomycetes	 Hymenochaetales	 Hymenochaetales_fam_Incertae_sedis	 Hymenochaetales_gen_Incertae_sedis	 Hymenochaetales_sp
8aea7861811c3855fab50f926c9d6de4	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae		
a402dc3bd34c9ceb1837fd41d885e25e	Fungi	 Ascomycota	 Sordariomycetes	 Coniochaetales			
d677e875043250e4a8f286e783449f1e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
1ed5d6334806e3309eed52224c5fdc5a	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	
a94a5b7eeae06195534665258bd96d37	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
6ec2e072ae803dfb62baa7107f088213	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierellaceae_gen_Incertae_sedis	 Mortierellaceae_sp
7308d697789cbb71784dff9de3f8e42b	Fungi	 Basidiomycota	 GS27	 GS27_ord_Incertae_sedis	 GS27_ord_Incertae_sedis_fam_Incertae_sedis	 GS27_ord_Incertae_sedis_gen_Incertae_sedis	 GS27_ord_Incertae_sedis_sp
418c07f5d9b89733031e1412852de1ad	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Ploettnerulaceae	 Cadophora	 Cadophora_sp
e352712d7e8e1a799da8ff0261a5dbc8	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiaceae	 Claussenomyces	 Claussenomyces_sp
3cccd507a1a97655ea44b499f81ebca4	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Entolomataceae	 Entoloma	 Entoloma_sp
26550f20ed373c5b3bb50d3110e9ee55	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Didymellaceae		
a4c161ac53ff79ebce7a416d5bbb26ba	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_variabilis
026cfe9142ff38b10409b09544580719	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
4ecb9b01dbe302f12c817d5f76997f11	Fungi	 Ascomycota	 Dothideomycetes	 Capnodiales	 Capnodiales_fam_Incertae_sedis	 Capnodiales_gen_Incertae_sedis	 Capnodiales_sp
12f6fd81f03f891d208848c962c667e1	Fungi	 Basidiomycota	 Agaricomycetes	 Trechisporales	 Hydnodontaceae	 Trechispora	 Trechispora_sp
4633146c702b755e84b6fa7e3b4bf22c	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Atheliaceae	 Atheliaceae_gen_Incertae_sedis	 Atheliaceae_sp
b7c5fefc1470a4d3426a8346bb81f033	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
02254bea7e06c0dd95fd9119143ef320	Fungi	 Basidiomycota	 Agaricomycetes	 Cantharellales	 Hydnaceae	 Sistotrema	 Sistotrema_sp
01d90e7df39d8a71f55080af4fe5afc0	Fungi	 Basidiomycota	 Agaricomycetes	 Boletales	 Gomphidiaceae	 Gomphidius	 Gomphidius_borealis
9a0980940aab81e8cf3ac6fec4b514d1	Fungi	 Ascomycota					
a70adff3803598c12b4e2f99d2a85479	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
3a2550bc0fc14c3b41c24353f0373959	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
612d4c2710fe4862b3f78fff93b06bc1	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Tremellales_fam_Incertae_sedis	 Tremellales_gen_Incertae_sedis	 Tremellales_sp
d48c55063b821e874d9a6cfbb5f1954f	Fungi	 Ascomycota					
1deaf6128f8c7e102b75c8c4fbe66f46	Fungi	 Ascomycota	 Dothideomycetes	 Mycosphaerellales	 Teratosphaeriaceae	 Bryochiton	
e0ad5bf98428a89a78490a42671c71c7	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_kauffmanianus
7a0fac453278857660da53eb0e6123cf	Fungi	 Ascomycota	 Dothideomycetes				
7e3f39139c30f58dda10b11cc1c39465	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	
b0de5358bc36ec47831d81260e312f17	Fungi	 Ascomycota	 Pezizomycotina_cls_Incertae_sedis	 Pezizomycotina_ord_Incertae_sedis	 Pezizomycotina_fam_Incertae_sedis	 Triscelophorus	 Triscelophorus_sp
75e8a66a3dc2616d16ccb4729c9c2c34	Fungi	 Ascomycota	 Sordariomycetes	 Phyllachorales	 Phyllachorales_fam_Incertae_sedis	 Phyllachorales_gen_Incertae_sedis	 Phyllachorales_sp
4135acdbbd2272f5ddbb93e8eed4a6db	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
602cafa0294ca28577994cc5c26cdaf5	Fungi	 Ascomycota	 Dothideomycetes				
5fba27f87048a9a84408c2761b9e6879	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
14e659891def5b75ff0a7ba69cacb983	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_variabilis
f04ec5241a8284c4954fb4ee49bb08b2	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
fe29536cba5fdf3b6c212f022ad30455	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Cuniculitremaceae	 Kockovaella	
b0685cc042af4ece5177b9955a2ffac5	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Bionectriaceae	 Nectriopsis	
9ab9f2a60f9b56758ea94d7504f92194	Fungi	 Ascomycota	 Geoglossomycetes	 Geoglossales	 Geoglossaceae	 Sarcoleotia	 Sarcoleotia_sp
88fa263231d944d941e08e4f575a324d	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
0297dd5b3bc030e6729262f6d6c711d1	Fungi	 Basidiomycota	 Agaricomycetes	 Cantharellales	 Hydnaceae	 Sistotrema	 Sistotrema_sp
0bf3a12feb7d1d5dd0556aa1617ff6fd	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
c6d942bff03a2cfb136b905bcefab54f	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
e61b14ad5ca713e954cef85dacfc5b24	Fungi	 Mortierellomycota	 Mortierellomycetes	 Mortierellales	 Mortierellaceae	 Mortierella	 Mortierella_sp
752b8ae399a30f3afafdb1a5c93b0d0c	Fungi	 Basidiomycota	 Agaricomycetes	 Trechisporales	 Hydnodontaceae	 Trechispora	 Trechispora_sp
95175b9f5a0062ea87fa59d8bd396089	Fungi	 Ascomycota	 Eurotiomycetes	 Sclerococcales	 Sclerococcaceae	 Sclerococcum	 Sclerococcum_sp
8f2d4bc85e534495952fa3a7a0554cee	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales			
515db5c5c5469cd33b255d588fea5d46	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Chalara	 Chalara_sp
780080b774beade72b812077e646e758	Fungi	 Ascomycota	 Saccharomycetes	 Saccharomycetales	 Saccharomycetales_fam_Incertae_sedis	 Saccharomycetales_gen_Incertae_sedis	 Saccharomycetales_sp
87f348831d2733dbf7b4ebd2246ac931	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Strophariaceae	 Galerina	 Galerina_sp
a1a56200b535678dda7849aa8dc27341	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
0807a64f0ccc27cefa0595545e440ab6	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales			
47cc066fd7d1266c735ac8b5c3d1a5cf	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Clavariaceae	 Ramariopsis	 Ramariopsis_sp
5efbf8ee4990e9fbeeddd75a96122d69	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
98508326cdbfccda4b6477d785b019c3	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Cortinariaceae	 Cortinarius	 Cortinarius_saniosus
baac58268853d6f2b68b30ac14a99665	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
66ed9ef85fe4e62c522174976b6d7521	Fungi	 Chytridiomycota	 Spizellomycetes	 Spizellomycetales	 Spizellomycetales_fam_Incertae_sedis	 Spizellomycetales_gen_Incertae_sedis	 Spizellomycetales_sp
0564e5097efc21f8a1d538f01a2c519e	Fungi	 Basidiomycota	 Basidiomycota_cls_Incertae_sedis	 Basidiomycota_ord_Incertae_sedis	 Basidiomycota_fam_Incertae_sedis	 Basidiomycota_gen_Incertae_sedis	 Basidiomycota_sp
69602c57cf9cdf1ef613f96deb612f6c	Fungi	 Basidiomycota	 Agaricomycetes	 Boletales	 Coniophoraceae	 Coniophora	 Coniophora_olivacea
bd39dd94af147a1da701f16c2c5dc801	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Sebacinaceae	 Sebacina	 Sebacina_sp
3bffcc5446254951e8a23fa30f9cbf05	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Tricholomataceae	 Tricholomataceae_gen_Incertae_sedis	 Tricholomataceae_sp
9879eef4656ae99f17473cc98f6181b2	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_fuckelii
6a8813b182c7ba0e5e86cff08564b0a8	Fungi	 Basidiomycota	 Agaricomycetes	 Sebacinales	 Sebacinaceae	 Sebacina	 Sebacina_sp
7352292195391d34b9b26e4aebac991a	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Syzygosporaceae	 Syzygospora	
422ff3d9700baf7204b0b3f474d4fdb6	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Phaeotremellaceae	 Phaeotremella	
071cb3c2d6e1ef19560de26a9138efd3	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
3ef4cbc34037f80089337aaa7aa55c72	Fungi	 Ascomycota	 Sareomycetes	 Sareales	 Sareales_fam_Incertae_sedis	 Sareales_gen_Incertae_sedis	 Sareales_sp
f8b6bf2005f13566c36e362fca81ee05	Fungi	 Ascomycota	 Sordariomycetes	 Coniochaetales	 Coniochaetaceae	 Coniochaeta	 Coniochaeta_ellipsoidea
e13bb828cc4e621b8053b791c294eb0b	Fungi	 Ascomycota	 Sordariomycetes	 Boliniales	 Boliniaceae	 Boliniaceae_gen_Incertae_sedis	 Boliniaceae_sp
50d6c2d3d72e5ed69106ae6b3d6eb4cf	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
aa02b39199a238d391ec8f2b7b5749d3	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
1c5c4d4d789eb6bb908d625f7a3eb79d	Fungi	 Ascomycota					
e74411595b79ce9e3ee38d75a59ed0bd	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Hygrophoraceae	 Hygrophorus	
98f20bc0a229cbe6d38da0b743547cee	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales			
9ebd9e3d46e5dcf32d91961157c9e2ac	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
2b83ea62894c500e17834e73bbd045dc	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Atheliaceae	 Athelia	 Athelia_sp
f6c15b8e8f19c036195f7562c6f62372	Fungi	 Ascomycota	 Dothideomycetes	 Pleosporales	 Leptosphaeriaceae	 Leptosphaeria	
6ab0c3472984b40992f4631630e62e48	Fungi	 Ascomycota	 Dothideomycetes	 Venturiales	 Venturiaceae		
099adbd8149f5c4e79b5433f0012e4ad	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae	 Trichophaea	 Trichophaea_sp
96090f8d57acc75ffb7c4dd7b9fa8431	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
3f690b2ea6282f189e4057efdf8730bb	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
0352977f5b244604c3f5a49f954dc402	Fungi	 Basidiomycota	 Agaricomycetes	 Agaricales	 Mycenaceae	 Mycena	 Mycena_seynii
33bd861f784e3ed68825ddbe25c73ad7	Fungi	 Ascomycota	 Leotiomycetes	 Phacidiales	 Phacidiaceae	 Gloeopycnis	 Gloeopycnis_protuberans
bdc6465218819a556e21317f15d9b14f	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
810d4758f1555de3f8de33a37a5146d8	Fungi	 Rozellomycota	 Rozellomycotina_cls_Incertae_sedis	 GS12	 GS12_fam_Incertae_sedis	 GS12_gen_Incertae_sedis	 GS12_sp
3a461af4fb7601bc19ff8dfc00c6df9a	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Chaetothyriales_fam_Incertae_sedis	 Chaetothyriales_gen_Incertae_sedis	 Chaetothyriales_sp
abca91db1e2c78c1c5af331c71ee0ff5	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Tricladiaceae	 Spirosphaera	 Spirosphaera_sp
7dbf90acbe90478d5fbbf324ff4b44c7	Fungi	 Basidiomycota	 Microbotryomycetes	 Kriegeriales	 Kriegeriaceae	 Phenoliferia	
e742fbef5561b6c52bde29324138017e	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Podosporaceae	 Podospora	 Podospora_sp
7279a7707cbc8bcc34ebd3a50b3237f5	Fungi	 Rozellomycota	 Rozellomycota_cls_Incertae_sedis	 Rozellomycota_ord_Incertae_sedis	 Rozellomycota_fam_Incertae_sedis	 Rozellomycota_gen_Incertae_sedis	 Rozellomycota_sp
b69de9f43544e367346210db95c6bf44	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_sp
356c841328fa5be8c8afd27cbd080a4a	Fungi	 Basidiomycota	 Agaricomycetes	 Hymenochaetales	 Hymenochaetales_fam_Incertae_sedis	 Hymenochaetales_gen_Incertae_sedis	 Hymenochaetales_sp
cd0c7b5bb1fc9ee403c7344f4f72b8ca	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscyphaceae_gen_Incertae_sedis	 Hyaloscyphaceae_sp
8c8f6aa6f413ba9d246676a4d3ca82e2	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Mollisiaceae	 Phialocephala	 Phialocephala_helvetica
4520eb6e3bf5e750fe2d56a1441fef90	Fungi	 Basidiomycota	 Tremellomycetes	 Tremellales	 Tremellales_fam_Incertae_sedis	 Tremellales_gen_Incertae_sedis	 Tremellales_sp
087eb390c5ba90c6506ca5dc03103e1e	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Helotiales_fam_Incertae_sedis	 Helotiales_gen_Incertae_sedis	 Helotiales_sp
09ebae3b6af6140274b5cdf4d2e7008e	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
25fbbf60f278d603439f6a710e69cc32	Fungi	 Ascomycota	 Eurotiomycetes	 Chaetothyriales	 Herpotrichiellaceae	 Cladophialophora	 Cladophialophora_sp
259d565d0568ea4a1250d656a44c5689	Fungi	 Ascomycota	 Sordariomycetes	 Sordariales	 Lasiosphaeriaceae	 Schizothecium	 Schizothecium_sp
12e388f5a7421508b31ae527b6031d55	Fungi	 Ascomycota	 Sordariomycetes	 Hypocreales	 Nectriaceae	 Fusarium	 Fusarium_langsethiae
90efcf204f221ab2a97f543db2d7f378	Fungi	 Ascomycota	 Leotiomycetes	 Leotiomycetes_ord_Incertae_sedis	 Leotiomycetes_fam_Incertae_sedis	 Leotiomycetes_gen_Incertae_sedis	 Leotiomycetes_sp
e06f05b72d13608dfff047c232f9760c	Fungi	 Ascomycota	 Leotiomycetes	 Rhytismatales	 Rhytismataceae		
41daeec0310d1ae5e144af28584f5c8f	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	
0723cf66629f9854c3b86ac7df3f4313	Fungi	 Ascomycota	 Leotiomycetes	 Helotiales	 Hyaloscyphaceae	 Hyaloscypha	 Hyaloscypha_fuckelii
14a9c60350ba9fac62200dc6ee1dc3c4	Fungi	 Basidiomycota	 Agaricomycetes	 Trechisporales	 Hydnodontaceae	 Trechispora	 Trechispora_sp
9a10eb1512a4956496b438e4dfa92886	Fungi	 Fungi_phy_Incertae_sedis	 Fungi_cls_Incertae_sedis	 Fungi_ord_Incertae_sedis	 Fungi_fam_Incertae_sedis	 Fungi_gen_Incertae_sedis	 Fungi_sp
1b1fb41f6f1dde08d6442e891b42e6a5	Fungi	 Basidiomycota	 Agaricomycetes	 Russulales	 Russulaceae	 Lactarius	 Lactarius_sp
27ac98e86a290393e95e24ff82d111bd	Fungi	 Ascomycota	 Pezizomycetes	 Pezizales	 Pyronemataceae		
310fd4b990d84dd6146d78ad1c0861f7	Fungi	 Basidiomycota	 Agaricomycetes	 Atheliales	 Pilodermataceae	 Piloderma	 Piloderma_sp
